"","X","Target.Name","Target.Type","Target.ID","Location.ID","Cell.Line","Source.Name","Source.Type","Source.ID","Source.Location","Source.Location.ID","Sign","Connection.Type","Mechanism","Paper.ID","Evidence","Evidence.Score","Match.Score","Kind.Score","Epistemic.Value","Total.Score"
"797",161,"c-flip","protein","o15519","nan","cellosaurus:cvcl_0035","eif4e","protein","p06730","nan","nan","positive","i","['none']","['pmc4700468']","['the eif4e knockdown significantly decreased the c-flip , zeb1 expression and mmp-2 activation along with an enhanced fas and e-cadherin expression in presence of 3-awa ; whereas transient eif4e expression reversed the effect of 3-awa .']",1,0.1,40,1,40.1
"798",369,"galphas","protein family|protein complex","g_s_alpha","nan","cellosaurus:cvcl_0045","ep2","protein","q08648","nan","nan","positive","i","['none']","['pmc4624070']","['in contrast , when ep2 transfected hek 293 cells were treated with butaprost , a 95 fold increase in intracellular camp level over untreated vector samples was observed ( xref_fig ) , indicating that the expressed ep2 protein binds to its agonist and activates galphas protein .']",1,0.1,40,1,40.1
"799",308,"elk-1","protein","p19419","nan","nan","erk*1, raf*1+","protein family|protein complex, protein family|protein complex","erk, raf.t","nan","nan","positive","i","['phosphorylation']","['pmc2169466']","['expression of 22w raf stimulated erk phosphorylation of elk-1 at serine 383 in adherent cells , but this effect was markedly reduced under suspension conditions ( xref_fig a ) .']",1,0.1,40,1,40.1
"800",123,"beta-catenin","protein","p35222","nan","nan","erk1/2","protein family|protein complex","erk","nan","nan","positive","i","['none']","['pmc4687460']","['indeed , erk1/2 have recently been shown to activate the wnt and beta-catenin signaling via phosphorylation of lrp6 on these sites .']",1,0.1,40,1,40.1
"801",165,"c-myc","protein","q17103","go:0005634","nan","erk1/2*1, mxi-2*1+","protein family|protein complex, protein","erk, q16539","nucleus","go:0005634","positive","i","['phosphorylation']","['pmc3660063']","['this allows activated erk1/2 to phosphorylate the transcription factor c-myc and other critical substrates [ xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"802",309,"elk-1","protein","p19419","nan","nan","erks","protein family|protein complex","erk","nan","nan","positive","d","['phosphorylation']","['pmc2377423']","['elk-1 is phosphorylated by erks ( also jnk and sapks and p38mapk isoforms ) and recruited to the c-fos sre , but during mitogen induced c-fos expression , events following elk-1 phosphorylation are less well understood .']",1,0.1,40,1,40.1
"803",153,"bim","protein","o43521","nan","nan","fasl","protein","p48023","nan","nan","positive","i","['none']","['pmc3656868']","['the pro apoptotic action is mediated by the transcriptional activation of fasl , that triggers the extrinsic apoptotic pathway xref_bibr , as well as bim xref_bibr .']",1,0.1,40,1,40.1
"804",625,"p27","protein","p40305","nan","nan","fbxo7","protein","q9y3i1","nan","nan","positive","i","['transcription']","['pmc1647274']","['whereas knockdown of fbxo7 reduces p27 expression and association of cdk6 with d-type cyclins , fbxo7 fails to assemble cyclin-cdk6 complexes in vitro , and ectopic expression of fbxo7 only moderately enhances cdk6 association with d-type cyclins and prb-kinase activity .']",1,0.1,40,1,40.1
"805",234,"cdk6","protein","q00534","nan","nan","fbxo7","protein","q9y3i1","nan","nan","positive","i","['transcription']","['pmc1647274']","['whereas knockdown of fbxo7 reduces p27 expression and association of cdk6 with d-type cyclins , fbxo7 fails to assemble cyclin-cdk6 complexes in vitro , and ectopic expression of fbxo7 only moderately enhances cdk6 association with d-type cyclins and prb-kinase activity .']",1,0.1,40,1,40.1
"806",857,"runx3","protein","q13761","nan","cellosaurus:cvcl_0434","fyn","protein","p06241","nan","nan","positive","d","['phosphorylation']","['pmc2843174']","['the results revealed that fyn and lck also interact with and phosphorylate runx3 as shown by the coimmunoprecipitation and the induced band shift of runx3 ( xref_fig d ) , suggesting that runx3 could be a target of other tyrosine kinases .']",1,0.1,40,1,40.1
"807",886,"skp2","protein","q13309","nan","nan","galectin-3","protein","p17931","nan","nan","positive","i","['transcription']","['pmc4211374']","['here , galectin-3 directly regulates the expression of skp2 and p27 kip1 without activating p16 ink4a or pten . ++++ here , we demonstrate that galectin-3 increases the expression of skp2 and induces degradation of p27 kip1 protein , without influencing p27 kip1 mrna levels . ++++ these data support the notion that galectin-3 promotes gastric tumorigenesis by regulating the expression of skp2 and the stability of p27 kip1 .']",1,0.1,40,1,40.1
"808",166,"c-myc","protein","q17103","go:0005634","nan","galectin-3","protein","p17931","nucleus","go:0005634","positive","i","['none']","['pmc4211374']","['interestingly , pten was slightly increased and k-ras and c-myc were decreased by galectin-3 depletion , suggesting that tumor suppressors or oncogenic stresses are not involved in galectin-3-induced premature senescence ( xref_fig ) . ++++ 26 we also confirmed that galectin-3 depletion reduced k-ras and c-myc .']",1,0.1,40,1,40.1
"809",124,"beta-catenin","protein","p35222","nan","nan","gbp","protein","o75925","nan","nan","positive","i","['none']","['pmc2196183']","['as expected , gbp acts synergistically with ck1epsilon to inhibit beta-catenin degradation ( xref_fig d ) .']",1,0.1,40,1,40.1
"810",820,"rhoa","protein","p61586","nan","nan","gef-h1","protein","q92974","nan","nan","positive","i","['none']","['pmc4729484']","['tnf-alpha-induced rhoa activation is mediated by erk stimulation of gef-h1 [ xref_bibr ] .']",1,0.1,40,1,40.1
"811",705,"parp","protein family|protein complex","parp","nan","cellosaurus:cvcl_0428","gem","protein","p55040","nan","nan","positive","i","['none']","['pmc4159025']","['comparing with 0.5 mum gem treatment , nsc109555 and gem treatment further increased the gem induced cleavage of parp ( xref_fig a ) . ++++ in addition , gem induced parp cleavage and caspase-3/7 activity were enhanced in mia paca-2 cells treated with chk2-sirna than in mia paca-2 cells treated with control-sirna ( xref_fig c and d ) . ++++ under this condition , nsc109555 did not induce parp cleavage , whereas gem induced significant amount of parp cleavage . ++++ comparing with 0.5 mum gem treatment , nsc109555 and gem treatment further increased the gem induced cleavage of parp ( xref_fig a ) .']",1,0.1,40,1,40.1
"812",930,"sufu","protein","q9umx1","go:0005737","nan","gsk-3","protein family|protein complex","gsk3","cytoplasm","go:0005737","positive","d","['phosphorylation']","['pmc4102778']","['when gsk-3 phosphorylates sufu , hh pathway activity is increased .']",1,0.1,40,1,40.1
"813",79,"apc","protein","p25054","nan","nan","gsk-3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc4102778']","['axin and apc are both phosphorylated by gsk-3 .']",1,0.1,40,1,40.1
"814",104,"axin","protein","o15169","nan","nan","gsk-3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc4102778']","['axin is phosphorylated by cki and then gsk-3 [ xref_bibr ] . ++++ axin and apc are both phosphorylated by gsk-3 . ++++ axin and apc are both phosphorylated by gsk-3 . ++++ phosphorylation of axin by gsk-3 increases it stability as well as its ability to bind to beta-catenin [ xref_bibr - xref_bibr ] .']",1,0.1,40,1,40.1
"815",979,"v-maf musculoaponeurotic fibrosarcoma oncogene homolog","protein","o75444","go:0005739","nan","gsk-3","protein family|protein complex","gsk3","mitochondria","go:0005739","positive","i","['none']","['pmc4102778']","['gsk-3 can activate the v-maf musculoaponeurotic fibrosarcoma oncogene homolog ( maf ) transcription factor which enhanced its transforming activity [ xref_bibr ] .']",1,0.1,40,1,40.1
"816",374,"gli2","protein","p10070","nan","nan","gsk-3","protein family|protein complex","gsk3","nan","nan","positive","d","['phosphorylation']","['pmc4102778']","['gsk-3 can phosphorylate the gli2 transcription factor , which can effect differentiation [ xref_bibr ] .']",1,0.1,40,1,40.1
"817",889,"smad1","protein","q15797","go:0005813","nan","gsk-3","protein family|protein complex","gsk3","other","go:0005813","positive","i","['phosphorylation']","['pmc4102778']","['wnt signaling decreased gsk-3 phosphorylation of smad1 .']",1,0.1,40,1,40.1
"818",902,"snail","protein family","ipr029795","go:0031012","nan","gsk-3","protein family|protein complex","gsk3","other","go:0031012","positive","d","['phosphorylation']","['pmc4102778']","['phosphorylation of snail by gsk-3 can result in the cytoplasmic translocation of snail and lead to increased e-cadherin expression in oral cancer [ xref_bibr ] . ++++ gsk-3 phosphorylates snail which leads to its nuclear export [ xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"819",142,"beta-catenin","protein","p35222","nan","uaz:cvcl_9115","gsk3alpha","protein","p49840:[substitutionmutant]","nan","nan","positive","i","['none']","['pmc4558782']","['the results showed that reconstitution of the gsk3beta ko/gsk3alpha kd mefs with wt flag-gsk3alpha or flag-gsk3alpha y279e , but not gsk3alpha y279f mutant restored wnt induced accumulation of beta-catenin ( xref_fig ) .']",1,0.1,40,1,40.1
"820",118,"beta-catenin","protein","p35222","nan","cellosaurus:cvcl_4461","ikk","protein family|protein complex","ikk_family","nan","nan","positive","i","['ubiquitination']","['pmc3355968']","['furthermore , ikk has been shown to be directly involved in the beta-catenin regulation , and ikkalpha but not ikkbeta phosphorylates beta-catenin and prevent its ubiquitination and degradation .']",1,0.1,40,1,40.1
"821",608,"p100","protein family","pf00794","nan","nan","ikkalpha","protein","o15111","nan","nan","positive","d","['phosphorylation']","['pmc3355968']","['in the non canonical pathway , ikkalpha forms a homodimer and phosphorylates p100 , and generates p52 by partial processing of p100 , resulting in the activation of p52 and relb .']",1,0.1,40,1,40.1
"822",970,"ulk1","protein","o75385","nan","nan","kat5","protein","q92993","nan","nan","positive","d","['acetylation']","['pmc4091167']","['in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 . ++++ in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 .']",1,0.1,40,1,40.1
"823",858,"runx3","protein","q13761","nan","cellosaurus:cvcl_0434","lck","protein","p06239","nan","nan","positive","d","['phosphorylation']","['pmc2843174']","['the results revealed that fyn and lck also interact with and phosphorylate runx3 as shown by the coimmunoprecipitation and the induced band shift of runx3 ( xref_fig d ) , suggesting that runx3 could be a target of other tyrosine kinases .']",1,0.1,40,1,40.1
"824",424,"hur","protein","q15717","nan","nan","mk2","protein","p49137","nan","nan","positive","d","['phosphorylation']","['pmc2925474']","['the effect of p38 upon hur translocation and binding to target mrnas appears to require the p38 downstream substrate mapkapk-2 ( mk2 ) , as shown in cells responding to taxanes or oxidants [ xref_bibr , xref_bibr ] , although mk2 does not appear to phosphorylate hur directly .']",1,0.1,40,1,40.1
"825",818,"rho","protein","p08100","go:0016020","nan","mlc","protein family|protein complex","myl","other","go:0016020","positive","d","['phosphorylation']","['pmc3378628']","[""the cell shape of this so called ' mesenchymal ' phenotype is based on the loss of actin-myosin contraction within the cell cortex , which is due to reduced mlc phosphorylation downstream of rho and rock signalling at the membrane .""]",1,0.1,40,1,40.1
"826",305,"eif4e","protein","p06730","nan","nan","mnk2","protein","q9hbh9","nan","nan","positive","d","['phosphorylation']","['pmc3291999']","['in addition , the erk activated protein kinases mnk1 and mnk2 ( mapk interacting protein kinase 1 and 2 ) directly phosphorylate eif4e [ xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"827",825,"rhoa","protein","p61586","go:0016020","nan","mst3","protein","q9y6e0","other","go:0016020","positive","d","['phosphorylation']","['pmc4729484']","['rhoa is also phosphorylated by ampkalpha1 mst3 kinase [ xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"828",877,"sgk","protein","o00141","go:0001725","uaz:cvcl_9115","mtorc2","protein family|protein complex","mtorc2","other","go:0001725","positive","i","['none']","['pmc2637922']","['in contrast to akt , which maintains t308-p , sgk activity is completely inhibited by genetic disruption of mtorc2 [ xref_bibr ] .']",1,0.1,40,1,40.1
"829",713,"paxillin","protein","p49023","go:0015629","nan","mtorc2","protein family|protein complex","mtorc2","other","go:0015629","positive","d","['phosphorylation']","['pmc3291999']","['mtorc2 is activated by growth factors , phosphorylates pkc-alpha , akt ( on ser473 ) and paxillin ( focal adhesion associated adaptor protein ) , and regulates the activity of the small gtpases rac and rho related to cell survival , migration and regulation of the actin cytoskeleton [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40,1,40.1
"830",200,"cbf-1","protein","q06330","nan","cellosaurus:cvcl_d092","notch","protein family","pf00066","nan","nan","positive","i","['none']","['pmc1403772']","['binding of the notch ligands delta or jagged to the notch receptor instigates proteolytic cleavage which releases the notch intracellular domain ( n-ic ) [ xref_bibr ] which activates the transcription factor cbf-1 which , in turn , controls target genes such as hes-1 [ xref_bibr ] .']",1,0.1,40,1,40.1
